Consumidor;NBO 1;NBO 2;NBO 3;NBO 4;NBO 5;Score NBO 1;Score NBO 2;Score NBO 3;Score NBO 4;Score NBO 5
15841;19;29;40;58;78;0,640;0,850;0,510;0,840;0,750
15842;10;22;41;59;75;0,530;0,930;0,630;0,790;0,520
15843;16;26;50;65;75;0,560;0,620;0,880;0,960;0,540
15844;20;33;44;58;78;0,690;0,930;0,720;0,600;0,820
15845;5;24;43;60;75;0,520;0,940;0,910;0,770;0,770
15846;11;22;43;55;69;0,870;0,520;0,740;0,870;0,620
15847;5;30;46;63;69;0,570;0,750;0,680;0,700;0,650
15848;14;30;41;63;67;0,850;0,610;0,600;0,610;0,780
15849;10;28;45;66;69;0,930;0,540;0,960;0,780;0,880
15850;18;33;50;60;80;0,600;0,640;0,570;0,980;0,890
15851;13;29;42;60;71;0,800;0,510;0,820;0,620;0,720
15852;8;31;49;51;77;0,800;0,700;0,570;0,700;0,790
15853;16;25;49;63;68;0,570;0,960;0,770;0,870;0,820
15854;4;28;36;65;67;0,900;0,570;0,630;0,540;0,540
15855;2;25;48;56;69;0,580;0,540;0,550;0,880;0,760
15856;16;27;40;53;79;0,850;0,690;0,940;0,700;0,590
15857;9;30;35;52;69;0,700;0,790;0,670;0,620;0,740
15858;1;33;35;59;76;0,820;0,980;0,850;0,790;0,910
15859;20;30;42;53;69;0,650;0,910;0,540;0,930;0,950
15860;20;25;42;58;80;0,840;0,530;0,510;0,890;0,590
15861;3;24;49;51;68;0,580;0,780;0,520;0,960;0,610
15862;10;24;45;66;75;0,570;0,930;0,710;0,700;0,800
15863;14;30;45;63;80;0,940;0,700;0,970;0,830;0,780
15864;12;24;46;53;74;0,820;0,740;0,630;0,550;0,710
15865;10;24;36;57;79;0,820;0,700;0,900;0,860;0,740
15866;9;24;50;54;68;0,870;0,610;0,710;0,720;0,750
15867;19;21;46;60;71;0,870;0,700;0,550;0,650;0,770
15868;20;25;41;58;76;0,540;0,670;0,840;0,940;0,620
15869;16;27;40;56;70;0,870;0,750;0,650;0,950;0,680
15870;1;33;49;56;78;0,570;0,620;0,680;0,840;0,630
15871;4;26;40;58;72;0,650;0,600;0,650;0,550;0,640
15872;16;24;38;65;67;0,850;0,570;0,530;0,800;0,700
15873;2;28;37;52;67;0,710;0,860;0,540;0,960;0,940
15874;20;31;46;59;78;0,840;0,590;0,770;0,640;0,550
15875;8;25;42;64;71;0,640;0,570;0,550;0,930;0,520
15876;13;27;47;57;78;0,950;0,860;0,980;0,690;0,810
15877;5;22;46;60;71;0,660;0,680;0,970;0,770;0,890
15878;3;25;50;65;74;0,830;0,520;0,670;0,890;0,820
15879;6;23;49;52;77;0,520;0,770;0,600;0,640;0,590
15880;20;26;39;58;67;0,750;0,510;0,620;0,920;0,530
15881;2;28;42;65;76;0,750;0,900;0,730;0,540;0,670
15882;4;29;43;61;75;0,830;0,560;0,710;0,890;0,920
15883;5;28;48;65;77;0,660;0,660;0,620;0,980;0,830
15884;9;25;37;64;71;0,700;0,870;0,850;0,780;0,600
15885;3;22;34;61;69;0,570;0,570;0,570;0,830;0,910
15886;7;30;49;51;80;0,670;0,760;0,620;0,680;0,980
15887;2;30;38;53;78;0,880;0,950;0,620;0,680;0,840
15888;13;23;43;59;71;0,530;0,560;0,580;0,930;0,670
15889;16;22;48;55;77;0,650;0,850;0,690;0,600;0,930
15890;20;31;39;59;75;0,770;0,720;0,960;0,670;0,940
15891;9;26;36;62;68;0,570;0,900;0,780;0,580;0,780
15892;3;33;44;65;71;0,930;0,810;0,790;0,790;0,960
15893;11;28;44;55;75;0,650;0,610;0,510;0,910;0,730
15894;7;23;47;53;70;0,560;0,830;0,610;0,940;0,910
15895;15;32;36;56;73;0,590;0,680;0,720;0,520;0,910
15896;14;27;49;56;70;0,510;0,850;0,750;0,750;0,920
15897;16;25;50;66;80;0,800;0,510;0,760;0,850;0,510
15898;18;24;46;56;70;0,530;0,900;0,670;0,910;0,660
15899;5;22;43;57;70;0,840;0,850;0,680;0,770;0,730
15900;20;26;36;62;77;0,660;0,830;0,970;0,760;0,950
15901;15;23;42;57;80;0,610;0,740;0,700;0,860;0,580
15902;3;25;47;55;78;0,530;0,970;0,810;0,640;0,600
15903;19;23;36;65;73;0,630;0,530;0,870;0,680;0,510
15904;7;24;42;66;77;0,820;0,730;0,600;0,800;0,960
15905;12;25;48;53;76;0,970;0,910;0,630;0,640;0,970
15906;15;32;44;63;78;0,630;0,690;0,580;0,600;0,880
15907;14;29;38;57;75;0,590;0,520;0,930;0,680;0,600
15908;5;23;38;57;72;0,570;0,910;0,890;0,900;0,600
15909;4;29;38;51;78;0,930;0,710;0,870;0,530;0,590
15910;6;26;49;56;79;0,700;0,670;0,590;0,950;0,590
15911;4;28;48;56;75;0,870;0,900;0,970;0,650;0,830
15912;13;31;42;59;75;0,650;0,870;0,970;0,650;0,780
15913;11;33;45;65;75;0,700;0,690;0,850;0,600;0,890
15914;7;30;35;65;80;0,540;0,980;0,950;0,930;0,520
15915;15;27;49;59;78;0,980;0,510;0,960;0,580;0,650
15916;14;21;44;54;68;0,900;0,890;0,530;0,600;0,510
15917;9;31;48;51;79;0,720;0,790;0,930;0,820;0,620
15918;19;24;48;62;70;0,720;0,870;0,880;0,730;0,720
15919;12;32;38;64;71;0,710;0,550;0,880;0,780;0,580
15920;1;25;38;62;68;0,530;0,940;0,600;0,630;0,790
15921;11;22;42;59;73;0,850;0,590;0,810;0,980;0,570
15922;19;29;38;58;76;0,890;0,720;0,510;0,540;0,840
15923;6;21;45;65;80;0,760;0,570;0,540;0,690;0,710
15924;19;23;45;53;75;0,940;0,660;0,730;0,660;0,560
15925;4;21;38;55;76;0,790;0,610;0,710;0,640;0,710
15926;12;33;47;65;72;0,550;0,570;0,830;0,640;0,900
15927;6;21;36;53;69;0,930;0,950;0,650;0,880;0,560
15928;2;22;43;60;77;0,880;0,620;0,900;0,830;0,940
15929;5;26;47;66;71;0,860;0,720;0,660;0,530;0,930
15930;17;21;48;51;67;0,660;0,610;0,870;0,520;0,790
15931;20;24;37;60;73;0,900;0,790;0,670;0,600;0,570
15932;17;24;40;56;70;0,810;0,650;0,810;0,770;0,690
15933;1;24;50;58;80;0,730;0,700;0,800;0,520;0,730
15934;20;33;41;66;69;0,710;0,820;0,750;0,780;0,950
15935;1;23;39;59;73;0,630;0,930;0,960;0,710;0,870
15936;17;26;36;51;75;0,660;0,820;0,630;0,980;0,690
15937;5;30;37;61;76;0,730;0,550;0,880;0,920;0,660
15938;11;28;49;62;79;0,640;0,860;0,650;0,640;0,890
15939;13;23;44;56;80;0,560;0,510;0,740;0,940;0,980
15940;4;27;42;52;76;0,900;0,610;0,710;0,970;0,720
15941;8;32;49;65;69;0,740;0,940;0,540;0,960;0,550
15942;12;22;37;52;74;0,770;0,750;0,950;0,950;0,800
15943;11;22;34;62;75;0,730;0,760;0,730;0,600;0,750
15944;13;23;39;51;68;0,570;0,870;0,600;0,870;0,540
15945;18;29;34;54;74;0,810;0,550;0,550;0,970;0,520
15946;10;22;39;63;79;0,540;0,650;0,920;0,940;0,530
15947;17;29;49;58;71;0,790;0,530;0,950;0,630;0,730
15948;10;24;38;60;73;0,680;0,850;0,820;0,510;0,980
15949;12;30;46;65;67;0,800;0,670;0,630;0,670;0,840
15950;14;31;46;56;80;0,810;0,770;0,620;0,840;0,800
15951;3;29;35;52;78;0,850;0,560;0,740;0,770;0,860
15952;16;25;37;51;75;0,540;0,830;0,920;0,920;0,710
15953;7;23;40;55;68;0,640;0,580;0,880;0,880;0,890
15954;9;26;43;60;80;0,700;0,600;0,520;0,940;0,760
15955;15;26;41;58;73;0,730;0,960;0,590;0,780;0,770
15956;10;30;50;66;72;0,540;0,960;0,840;0,850;0,520
15957;9;23;48;55;72;0,600;0,930;0,640;0,890;0,520
15958;8;33;42;65;75;0,790;0,830;0,620;0,940;0,700
15959;7;27;39;66;79;0,620;0,600;0,810;0,700;0,890
15960;10;24;45;52;68;0,870;0,800;0,580;0,590;0,600
15961;7;22;35;51;79;0,810;0,810;0,760;0,760;0,780
15962;12;33;38;53;69;0,880;0,900;0,650;0,950;0,830
15963;1;23;34;63;76;0,890;0,820;0,840;0,970;0,850
15964;20;32;38;55;79;0,810;0,760;0,750;0,600;0,910
15965;3;31;36;51;74;0,570;0,760;0,930;0,620;0,890
15966;17;24;50;62;79;0,590;0,700;0,790;0,680;0,830
15967;2;24;45;56;73;0,950;0,580;0,610;0,940;0,510
15968;15;27;38;60;77;0,860;0,610;0,830;0,590;0,520
15969;14;32;41;57;78;0,600;0,690;0,580;0,880;0,610
15970;18;25;40;65;74;0,830;0,930;0,510;0,890;0,720
15971;14;33;49;51;80;0,930;0,590;0,810;0,920;0,820
15972;10;32;43;53;74;0,920;0,930;0,810;0,660;0,960
15973;12;30;46;60;74;0,700;0,550;0,790;0,880;0,730
15974;16;26;45;56;68;0,620;0,800;0,720;0,840;0,570
15975;2;23;42;62;78;0,600;0,570;0,920;0,970;0,720
15976;6;26;48;53;72;0,710;0,740;0,760;0,650;0,580
15977;4;32;38;61;72;0,790;0,650;0,520;0,530;0,630
15978;10;25;44;55;79;0,780;0,570;0,770;0,980;0,540
15979;9;32;39;58;71;0,850;0,860;0,510;0,650;0,550
15980;15;22;40;61;72;0,650;0,760;0,620;0,860;0,740
15981;4;32;42;65;79;0,750;0,770;0,940;0,690;0,690
15982;1;22;35;61;76;0,520;0,540;0,730;0,600;0,820
15983;18;32;41;61;72;0,840;0,780;0,820;0,980;0,960
15984;5;28;46;54;78;0,530;0,710;0,980;0,790;0,590
15985;15;27;39;66;70;0,810;0,590;0,770;0,940;0,650
15986;2;24;34;52;69;0,660;0,730;0,570;0,870;0,770
15987;10;30;36;55;79;0,830;0,520;0,860;0,750;0,540
15988;1;24;48;66;75;0,660;0,980;0,860;0,620;0,950
15989;16;30;42;56;71;0,840;0,970;0,810;0,580;0,920
15990;5;29;34;56;78;0,590;0,770;0,650;0,660;0,700
15991;20;24;48;57;69;0,620;0,840;0,630;0,510;0,940
15992;9;29;49;61;68;0,790;0,780;0,540;0,810;0,640
15993;16;23;40;51;71;0,560;0,680;0,530;0,700;0,630
15994;16;30;39;51;74;0,980;0,550;0,680;0,540;0,920
15995;13;21;39;55;76;0,710;0,860;0,690;0,610;0,530
15996;4;31;43;66;74;0,740;0,740;0,870;0,580;0,910
15997;12;28;45;63;69;0,860;0,970;0,900;0,720;0,660
15998;12;27;43;65;73;0,520;0,910;0,810;0,910;0,590
15999;6;27;39;53;80;0,730;0,930;0,970;0,690;0,940
16000;6;21;48;57;67;0,740;0,620;0,730;0,710;0,730
16001;5;29;48;57;75;0,510;0,770;0,810;0,680;0,640
16002;8;25;39;63;67;0,570;0,960;0,750;0,690;0,600
16003;3;24;47;52;68;0,670;0,620;0,690;0,960;0,550
16004;1;21;49;63;76;0,850;0,920;0,730;0,510;0,690
16005;2;25;37;66;67;0,710;0,710;0,600;0,810;0,660
16006;3;21;44;63;74;0,700;0,600;0,580;0,940;0,930
16007;17;31;35;64;69;0,870;0,850;0,890;0,640;0,890
16008;16;24;44;62;70;0,910;0,590;0,970;0,610;0,790
16009;9;28;42;54;68;0,830;0,650;0,880;0,670;0,780
16010;18;30;37;64;73;0,770;0,720;0,760;0,570;0,900
16011;5;27;44;62;75;0,520;0,930;0,550;0,830;0,610
16012;16;26;44;52;73;0,840;0,710;0,730;0,830;0,860
16013;11;33;45;51;79;0,920;0,610;0,870;0,580;0,830
16014;11;33;42;56;80;0,970;0,760;0,830;0,750;0,970
16015;19;21;47;58;80;0,940;0,940;0,930;0,980;0,780
16016;9;30;43;65;74;0,790;0,610;0,970;0,610;0,970
16017;20;28;35;59;73;0,720;0,770;0,740;0,940;0,900
16018;12;30;48;54;76;0,620;0,880;0,910;0,570;0,520
16019;6;32;40;52;74;0,560;0,690;0,830;0,590;0,570
16020;8;30;48;58;80;0,610;0,910;0,920;0,780;0,800
16021;3;21;43;57;78;0,600;0,830;0,920;0,890;0,720
16022;15;29;46;52;74;0,630;0,980;0,730;0,580;0,810
16023;11;32;46;59;71;0,860;0,590;0,740;0,760;0,590
16024;14;30;49;62;77;0,720;0,540;0,600;0,740;0,620
16025;4;21;35;63;68;0,530;0,530;0,680;0,910;0,510
16026;11;27;34;52;71;0,880;0,770;0,920;0,900;0,800
16027;8;24;42;61;78;0,730;0,520;0,580;0,950;0,780
16028;13;23;42;62;75;0,770;0,970;0,850;0,920;0,970
16029;5;28;36;60;80;0,940;0,540;0,840;0,650;0,950
16030;10;25;46;51;80;0,820;0,660;0,870;0,870;0,570
16031;15;29;43;64;80;0,900;0,760;0,950;0,880;0,900
16032;10;25;36;65;70;0,810;0,980;0,580;0,610;0,900
16033;18;22;43;62;75;0,780;0,830;0,730;0,970;0,690
16034;13;29;50;62;67;0,710;0,980;0,890;0,760;0,900
16035;1;22;38;52;67;0,860;0,870;0,840;0,730;0,610
16036;16;29;50;62;78;0,930;0,700;0,650;0,740;0,630
16037;20;31;37;65;77;0,720;0,800;0,880;0,720;0,670
16038;10;30;44;54;69;0,790;0,640;0,960;0,810;0,640
16039;13;26;36;65;68;0,550;0,900;0,800;0,830;0,680
16040;10;32;35;63;73;0,660;0,650;0,870;0,660;0,600
16041;19;28;38;59;77;0,760;0,610;0,540;0,600;0,880
16042;17;31;48;57;79;0,590;0,720;0,570;0,780;0,610
16043;19;24;39;56;76;0,870;0,770;0,830;0,590;0,980
16044;12;33;41;51;74;0,760;0,780;0,670;0,600;0,650
16045;20;31;48;64;79;0,830;0,740;0,900;0,970;0,660
16046;4;31;42;65;73;0,850;0,550;0,830;0,760;0,880
16047;17;32;41;51;68;0,820;0,890;0,920;0,640;0,960
16048;6;25;42;62;71;0,570;0,630;0,830;0,550;0,800
16049;17;26;50;65;67;0,590;0,780;0,940;0,710;0,930
16050;19;21;43;55;78;0,530;0,550;0,680;0,510;0,930
16051;13;28;48;59;73;0,570;0,630;0,550;0,800;0,910
16052;12;27;49;60;67;0,640;0,680;0,800;0,940;0,820
16053;11;29;34;66;67;0,690;0,510;0,780;0,640;0,560
16054;11;30;48;55;69;0,690;0,570;0,510;0,930;0,950
16055;12;29;48;56;78;0,570;0,940;0,890;0,970;0,690
16056;9;28;36;59;74;0,950;0,590;0,590;0,890;0,620
16057;6;27;40;63;70;0,820;0,810;0,570;0,810;0,750
16058;19;23;39;57;80;0,540;0,700;0,840;0,810;0,540
16059;5;28;46;66;67;0,670;0,910;0,530;0,710;0,980
16060;16;30;37;61;77;0,920;0,590;0,650;0,970;0,850
16061;20;30;41;56;67;0,610;0,950;0,820;0,780;0,870
16062;12;25;36;59;76;0,930;0,860;0,710;0,720;0,550
16063;1;25;36;56;78;0,950;0,890;0,750;0,620;0,840
16064;15;27;39;56;73;0,920;0,560;0,920;0,930;0,650
16065;14;29;48;63;80;0,770;0,530;0,730;0,890;0,750
16066;13;22;49;58;72;0,520;0,870;0,900;0,930;0,770
16067;10;26;47;59;77;0,790;0,520;0,880;0,510;0,570
16068;11;32;38;58;72;0,670;0,680;0,720;0,730;0,900
16069;15;33;48;66;76;0,730;0,670;0,680;0,840;0,830
16070;14;29;46;58;76;0,600;0,810;0,690;0,510;0,890
16071;2;32;45;54;68;0,700;0,920;0,960;0,760;0,640
16072;8;29;43;59;74;0,720;0,680;0,900;0,580;0,880
16073;15;26;47;51;67;0,810;0,560;0,740;0,650;0,690
16074;1;23;35;62;71;0,880;0,830;0,630;0,850;0,970
16075;13;26;42;52;68;0,550;0,670;0,700;0,510;0,980
16076;3;28;47;51;75;0,860;0,560;0,950;0,970;0,830
16077;12;22;44;57;79;0,600;0,910;0,670;0,600;0,520
16078;10;22;43;53;67;0,790;0,840;0,580;0,780;0,810
16079;16;24;49;51;75;0,930;0,810;0,840;0,960;0,980
16080;17;26;41;53;74;0,640;0,900;0,770;0,700;0,680
16081;20;29;38;61;80;0,750;0,680;0,530;0,710;0,900
16082;7;27;48;55;73;0,730;0,980;0,920;0,680;0,930
16083;18;28;49;52;74;0,590;0,630;0,980;0,890;0,800
16084;19;33;40;62;75;0,890;0,820;0,890;0,940;0,550
16085;9;28;37;63;74;0,600;0,670;0,590;0,630;0,610
16086;11;30;48;58;75;0,780;0,590;0,550;0,700;0,860
16087;3;23;34;64;67;0,810;0,530;0,920;0,890;0,860
16088;5;31;42;58;67;0,620;0,520;0,790;0,900;0,850
16089;5;21;36;59;76;0,940;0,720;0,880;0,650;0,760
16090;11;32;40;52;74;0,640;0,570;0,670;0,830;0,850
16091;7;33;39;53;78;0,930;0,910;0,610;0,770;0,880
16092;18;23;42;65;78;0,710;0,680;0,660;0,680;0,650
16093;10;21;45;58;73;0,510;0,660;0,830;0,900;0,560
16094;20;29;37;65;72;0,760;0,650;0,750;0,890;0,590
16095;20;33;34;54;76;0,540;0,580;0,790;0,820;0,540
16096;2;26;35;52;70;0,620;0,970;0,860;0,560;0,900
16097;17;21;49;54;72;0,790;0,560;0,560;0,950;0,890
16098;12;23;39;54;78;0,780;0,760;0,810;0,680;0,880
16099;20;30;43;62;79;0,620;0,690;0,520;0,550;0,740
16100;14;28;34;60;72;0,550;0,740;0,700;0,830;0,560
16101;17;33;42;62;71;0,820;0,640;0,950;0,940;0,970
16102;5;33;44;58;78;0,840;0,820;0,800;0,840;0,810
16103;4;29;36;57;69;0,930;0,810;0,570;0,690;0,520
16104;10;21;39;57;75;0,760;0,950;0,530;0,570;0,780
16105;6;26;49;56;71;0,750;0,540;0,790;0,820;0,960
16106;9;23;50;53;80;0,710;0,760;0,700;0,930;0,810
16107;12;21;34;55;77;0,720;0,800;0,750;0,640;0,740
16108;19;30;45;61;70;0,960;0,720;0,770;0,800;0,920
16109;14;29;48;58;73;0,870;0,940;0,660;0,690;0,780
16110;6;27;50;63;77;0,630;0,950;0,570;0,700;0,550
16111;2;29;45;51;72;0,840;0,700;0,550;0,820;0,900
16112;9;21;39;57;70;0,910;0,940;0,650;0,610;0,630
16113;8;29;41;53;73;0,630;0,950;0,670;0,910;0,640
16114;19;31;45;66;70;0,720;0,790;0,900;0,550;0,810
16115;20;29;48;64;80;0,810;0,800;0,890;0,830;0,780
16116;7;32;39;64;75;0,520;0,720;0,510;0,810;0,670
16117;19;26;48;65;69;0,700;0,870;0,820;0,600;0,950
16118;4;27;41;63;68;0,620;0,960;0,780;0,930;0,650
16119;12;31;38;64;67;0,820;0,510;0,750;0,730;0,730
16120;16;32;36;54;69;0,850;0,830;0,860;0,730;0,850
16121;3;25;39;60;70;0,670;0,800;0,880;0,750;0,760
16122;14;23;43;57;68;0,740;0,690;0,640;0,570;0,620
16123;10;29;49;54;78;0,830;0,790;0,620;0,570;0,550
16124;10;28;46;64;69;0,800;0,560;0,750;0,720;0,790
16125;9;30;42;58;80;0,780;0,720;0,600;0,870;0,950
16126;13;23;42;66;77;0,910;0,590;0,770;0,760;0,840
16127;20;24;46;54;75;0,970;0,590;0,950;0,840;0,930
16128;9;31;42;66;75;0,870;0,730;0,830;0,830;0,570
16129;7;25;47;58;78;0,570;0,630;0,590;0,570;0,760
16130;19;21;41;65;79;0,900;0,710;0,940;0,960;0,720
16131;1;28;40;53;70;0,960;0,590;0,620;0,660;0,700
16132;11;30;39;63;70;0,900;0,570;0,820;0,650;0,570
16133;1;27;42;56;74;0,840;0,690;0,810;0,950;0,570
16134;14;27;40;55;79;0,890;0,660;0,760;0,890;0,540
16135;11;33;45;58;80;0,710;0,790;0,590;0,900;0,900
16136;10;26;37;64;68;0,690;0,640;0,650;0,810;0,770
16137;14;29;42;54;69;0,600;0,740;0,880;0,960;0,690
16138;14;31;41;60;79;0,720;0,960;0,730;0,900;0,630
16139;6;27;34;59;68;0,780;0,570;0,510;0,690;0,810
16140;5;33;44;52;80;0,630;0,550;0,710;0,760;0,550
16141;18;26;45;56;71;0,640;0,760;0,740;0,560;0,940
16142;12;33;45;58;74;0,660;0,800;0,630;0,600;0,950
16143;2;24;34;59;72;0,550;0,710;0,540;0,970;0,530
16144;17;27;49;66;78;0,530;0,800;0,780;0,960;0,870
16145;2;27;50;53;70;0,600;0,540;0,720;0,980;0,790
16146;4;31;47;54;78;0,610;0,950;0,930;0,510;0,640
16147;19;33;47;66;74;0,930;0,720;0,550;0,690;0,520
16148;1;26;47;64;70;0,820;0,920;0,540;0,790;0,900
16149;17;21;47;63;77;0,860;0,590;0,950;0,840;0,710
16150;5;28;38;51;70;0,890;0,710;0,650;0,510;0,520
16151;13;29;39;62;80;0,920;0,950;0,700;0,970;0,680
16152;20;27;43;61;80;0,840;0,850;0,900;0,560;0,910
16153;6;21;48;64;77;0,700;0,940;0,540;0,780;0,700
16154;16;33;47;53;68;0,560;0,630;0,960;0,520;0,690
16155;20;23;49;64;71;0,650;0,980;0,530;0,850;0,510
16156;3;27;34;66;70;0,510;0,650;0,510;0,720;0,690
16157;8;21;43;58;71;0,860;0,630;0,580;0,760;0,920
16158;18;21;44;55;71;0,830;0,580;0,880;0,550;0,770
16159;18;25;44;62;73;0,830;0,960;0,520;0,650;0,810
16160;17;33;44;57;78;0,820;0,980;0,730;0,970;0,780
16161;16;33;34;62;73;0,640;0,540;0,600;0,860;0,750
16162;15;25;42;65;72;0,620;0,730;0,530;0,960;0,540
16163;11;28;46;54;77;0,580;0,790;0,840;0,710;0,570
16164;3;32;46;62;67;0,900;0,610;0,680;0,660;0,600
16165;10;29;36;60;70;0,790;0,710;0,730;0,870;0,870
16166;2;24;36;53;75;0,930;0,750;0,740;0,930;0,650
16167;2;25;49;60;68;0,690;0,970;0,720;0,750;0,880
16168;3;28;40;57;80;0,620;0,790;0,540;0,530;0,550
16169;15;22;41;54;68;0,510;0,590;0,510;0,510;0,560
16170;6;26;37;54;76;0,850;0,790;0,720;0,950;0,600
16171;5;27;41;58;77;0,620;0,620;0,890;0,980;0,620
16172;2;33;38;62;80;0,960;0,530;0,560;0,950;0,540
16173;19;22;49;62;67;0,790;0,690;0,670;0,930;0,870
16174;20;25;46;60;75;0,790;0,890;0,710;0,960;0,790
16175;16;21;38;53;69;0,920;0,640;0,940;0,870;0,540
16176;2;31;37;62;70;0,690;0,560;0,980;0,680;0,590
16177;15;30;43;51;74;0,540;0,810;0,910;0,880;0,940
16178;13;28;37;59;69;0,510;0,730;0,690;0,910;0,530
16179;8;23;44;61;70;0,920;0,940;0,880;0,850;0,800
16180;6;23;44;59;79;0,720;0,520;0,970;0,600;0,580
16181;14;33;41;54;70;0,780;0,740;0,740;0,710;0,970
16182;8;27;48;54;69;0,750;0,550;0,950;0,910;0,850
16183;3;26;44;66;70;0,690;0,750;0,830;0,550;0,510
16184;15;31;44;52;75;0,540;0,530;0,870;0,700;0,750
16185;18;25;45;66;76;0,740;0,660;0,770;0,510;0,560
16186;20;22;37;66;73;0,510;0,780;0,940;0,540;0,630
16187;13;33;49;56;80;0,790;0,870;0,600;0,580;0,940
16188;15;25;38;63;76;0,640;0,700;0,880;0,690;0,740
16189;6;30;42;65;74;0,830;0,610;0,880;0,660;0,660
16190;10;22;38;60;75;0,760;0,760;0,750;0,580;0,850
16191;11;30;37;52;70;0,660;0,810;0,890;0,600;0,670
16192;17;22;37;54;71;0,660;0,800;0,950;0,570;0,580
16193;15;27;36;66;67;0,890;0,850;0,560;0,770;0,520
16194;11;28;45;62;79;0,950;0,650;0,880;0,960;0,760
16195;19;33;35;58;77;0,510;0,690;0,670;0,550;0,580
16196;12;24;38;59;77;0,860;0,800;0,710;0,870;0,840
16197;13;27;48;52;70;0,760;0,530;0,710;0,910;0,840
16198;5;22;46;53;77;0,520;0,870;0,930;0,650;0,780
16199;11;28;49;56;69;0,830;0,930;0,980;0,530;0,590
16200;14;22;48;64;72;0,790;0,620;0,980;0,740;0,980
16201;3;21;49;59;75;0,970;0,970;0,840;0,740;0,510
16202;15;23;47;57;67;0,790;0,590;0,620;0,810;0,620
16203;12;30;44;56;73;0,590;0,560;0,690;0,940;0,710
16204;15;25;41;51;79;0,840;0,590;0,970;0,540;0,980
16205;20;26;44;62;74;0,640;0,720;0,770;0,520;0,560
16206;12;28;39;53;77;0,900;0,700;0,670;0,550;0,800
16207;14;22;40;64;75;0,950;0,790;0,510;0,580;0,680
16208;5;33;35;60;75;0,930;0,800;0,860;0,950;0,510
16209;19;33;50;60;67;0,650;0,740;0,840;0,580;0,760
16210;18;23;36;51;73;0,640;0,710;0,770;0,710;0,550
16211;20;22;36;59;69;0,950;0,630;0,790;0,750;0,650
16212;8;29;44;66;74;0,910;0,550;0,740;0,700;0,540
16213;19;21;37;64;71;0,750;0,710;0,710;0,940;0,710
16214;3;26;38;52;77;0,890;0,660;0,890;0,730;0,590
16215;15;26;42;51;74;0,730;0,610;0,930;0,920;0,640
16216;14;32;34;59;73;0,680;0,760;0,870;0,900;0,870
16217;13;27;50;59;79;0,780;0,790;0,720;0,680;0,830
16218;10;26;36;66;79;0,770;0,850;0,540;0,520;0,670
16219;9;32;39;61;80;0,840;0,540;0,720;0,930;0,800
16220;14;22;41;62;79;0,690;0,600;0,860;0,620;0,600
16221;17;25;42;61;77;0,900;0,920;0,770;0,560;0,910
16222;1;29;48;54;78;0,590;0,570;0,860;0,620;0,600
16223;20;25;39;57;70;0,890;0,620;0,750;0,890;0,670
16224;1;30;47;52;73;0,810;0,540;0,660;0,580;0,530
16225;13;23;46;64;73;0,810;0,980;0,840;0,760;0,710
16226;2;26;43;66;70;0,610;0,620;0,760;0,510;0,680
16227;2;21;49;65;78;0,740;0,560;0,660;0,520;0,840
16228;6;32;34;53;71;0,950;0,630;0,910;0,940;0,570
16229;7;28;47;60;75;0,720;0,710;0,640;0,740;0,830
16230;1;28;37;61;77;0,590;0,750;0,710;0,870;0,680
16231;13;26;41;61;74;0,510;0,580;0,520;0,650;0,640
16232;2;31;36;61;70;0,530;0,850;0,510;0,680;0,650
16233;4;27;35;55;76;0,670;0,740;0,920;0,720;0,680
16234;8;21;36;62;76;0,690;0,920;0,600;0,640;0,660
16235;1;24;41;64;72;0,610;0,760;0,700;0,910;0,890
16236;2;24;41;59;79;0,530;0,570;0,690;0,590;0,660
16237;16;24;34;61;77;0,840;0,770;0,860;0,950;0,580
16238;2;28;41;51;77;0,940;0,960;0,900;0,750;0,660
16239;3;28;42;53;73;0,520;0,690;0,740;0,650;0,590
16240;17;31;50;53;72;0,890;0,670;0,550;0,700;0,950
16241;17;32;39;51;80;0,770;0,700;0,580;0,870;0,660
16242;8;29;45;54;69;0,920;0,900;0,770;0,680;0,740
16243;1;31;41;66;77;0,730;0,670;0,900;0,530;0,610
16244;1;23;40;56;70;0,770;0,950;0,590;0,550;0,960
16245;9;33;49;64;73;0,750;0,720;0,520;0,560;0,750
16246;4;24;46;57;70;0,550;0,620;0,790;0,670;0,840
16247;17;32;40;60;78;0,660;0,930;0,570;0,960;0,870
16248;4;26;50;53;69;0,700;0,790;0,940;0,840;0,680
16249;4;29;49;61;75;0,970;0,550;0,580;0,700;0,780
16250;4;25;40;63;67;0,760;0,510;0,980;0,590;0,950
16251;9;21;49;56;72;0,970;0,940;0,550;0,570;0,860
16252;19;23;42;65;70;0,880;0,550;0,760;0,960;0,510
16253;5;32;50;59;80;0,670;0,680;0,780;0,800;0,720
16254;5;26;34;63;75;0,550;0,980;0,870;0,940;0,660
16255;7;22;35;62;74;0,590;0,520;0,840;0,940;0,790
16256;11;22;43;62;67;0,900;0,740;0,930;0,780;0,940
16257;6;29;47;53;70;0,540;0,780;0,970;0,890;0,940
16258;7;33;41;59;74;0,540;0,540;0,910;0,980;0,750
16259;16;25;38;54;77;0,960;0,970;0,720;0,540;0,670
16260;4;27;48;51;72;0,920;0,670;0,940;0,870;0,770
16261;7;33;50;52;73;0,920;0,790;0,570;0,730;0,720
